DATE,TICKER,fret1,fret2,fret3,fret4,fret5,fret6,fret7,fret8,fret9,fret10,fret11,fret12,roe,MKTCAP,SECTOR,B_P,E_P,roc,alpha1,alpha2,alpha3,alpha4
2/28/2014,DOW,-0.00246356,0.02696028,0.044488978,-0.012663085,-0.007578702,0.048560799,-0.020728291,-0.057971014,-0.014777328,-0.062872406,-0.009866298,0.090344745,0.445263765,59223.04,15,0.036238,-0.068437,,0.238531551,0.24487314,0.188413469,0.214582089
2/28/2014,DPM,0.026639344,0.067864272,0.003925234,0.061254887,-0.044385965,0.038736919,-0.037645811,-0.027548209,-0.095184136,-0.051763724,-0.173893744,0.083203327,-0.582221779,4955.465,10,-0.086946,-0.612707,,-0.458926489,-0.474142079,-0.597464223,-0.466024114
2/28/2014,DPS,0.04509691,0.017627617,0.041140383,0.0152513,0.003072721,0.07079646,0.022091545,0.076815425,0.068592058,-0.031351351,0.077985665,0.019670353,0.766149873,10279.95,30,-0.332916,0.297301,,0.332811691,0.27455137,0.531725205,0.374171042
2/28/2014,DPZ,-0.026435619,-0.033649474,-0.025947835,0.008833678,-0.014913121,0.047916667,0.020013254,0.153716216,0.0569884,0.003409696,0.05182166,0.0250382,,4406.252,25,,-0.971464,,-0.177025577,-0.177025577,-0.485732131,-0.242866066
2/28/2014,DRC,0.075096632,0.034754323,0.012574454,0.041339869,-0.066216852,0.164510166,0.187012987,-0.006807683,-0.007221542,0.008506966,-0.021026895,0.016358641,-0.082171706,4144.861,10,-0.605081,0.099255,,-0.295721364,-0.401610563,0.008541737,-0.167542343
2/28/2014,DRE,0.004761905,0.037914692,0.010273973,0.025988701,-0.009361233,0.033907727,-0.076344086,0.103608848,0.025316456,0.03909465,0.080692019,-0.0135912,-0.551177759,5494.223,40,-0.462748,-1.58999,,-0.495726687,-0.576707599,-1.070581425,-0.788772168
2/28/2014,DRI,-0.005875441,-0.020685579,0.008247838,-0.076815642,0.010373892,0.012192513,0.087489434,0.006218422,0.100617999,0.028776978,0.056893539,0.042685252,0.181689693,6702.359,25,0.142503,-0.749486,,-0.163250979,-0.138312979,-0.283898231,-0.060900978
2/28/2014,DRQ,0.042209,0.009099019,-0.09635785,0.068675406,-0.077535701,0.006946512,-0.118951414,0.006152125,-0.113396331,-0.037868339,-0.03258178,-0.021150478,-0.043018697,4375.124,10,-0.717098,-0.435488,,0.059320943,-0.066171284,-0.239253281,-0.309655924
2/28/2014,DST,0.008618855,-0.027429054,-0.01128105,0.011190346,-0.022783986,0.030420784,-0.095787092,0.148117255,0.030098599,-0.05138539,0.027084727,0.102238214,1.0067953,3934.716,45,0.05366,0.258533,,0.699785885,0.709176364,0.632664196,0.581445892
2/28/2014,DSW,-0.068087318,-0.068878974,0.163595337,-0.026826115,0.196627319,0.051296505,-0.046648442,0.05989824,-0.016360303,-0.016538242,-0.044664307,-0.031514215,0.061102001,3491.054,25,-0.01013,-0.358707,,-0.143720253,-0.145493008,-0.148802425,-0.06165822
2/28/2014,DTE,0.03525641,0.051823933,-0.025851037,0.022990016,-0.05200976,0.060010837,-0.027731629,0.079915878,-0.008519961,0.060274982,0.038091955,-0.085099958,-0.430564527,12707.71,55,0.194604,-0.174658,,-0.223547017,-0.189491388,-0.302611081,-0.210295773
2/28/2014,DTV,-0.015206186,0.015440984,0.062371134,0.031174187,0.012233855,0.00464846,0.000809717,0.003120666,0.0106003,-0.011515221,-0.016378316,0.038930582,,39535.08,25,,0.983423,,0.161947536,0.161947536,0.4917116,0.2458558
2/28/2014,DUK,0.00479684,0.045914069,-0.045777957,0.043753517,-0.027766545,0.025786774,0.010541965,0.098702688,-0.015216068,0.03263288,0.043093409,-0.089983532,-0.568430112,50040.81,55,1.341,0.30684,,-0.194034268,0.040640701,-0.130795017,0.12774492
2/28/2014,DV,0.009045465,0.062278839,-0.062180768,0.074055542,-0.002795248,0.130810558,0.0092956,-0.028448629,-0.106594781,,,,-0.685857214,2661.291,25,1.301058,0.564908,,-0.194755432,0.032929633,-0.060474647,0.123562751
2/28/2014,DVA,0.001745963,0.006535948,0.018614719,0.024507721,-0.025995575,0.060193072,-0.020621318,0.067404977,-0.019725887,-0.010322749,-0.008978083,-0.006128431,0.004530628,14653.24,35,0.287925,0.404564,,-0.034808512,0.015578426,0.204547547,0.175387772
2/28/2014,DVN,0.038963055,0.045868818,0.055714286,0.074424899,-0.049118388,-0.001059603,-0.095995757,-0.119976533,-0.017166667,0.037985416,-0.015355976,0.021900728,-0.990123087,26154.52,10,1.206971,0.339317,,-0.25645471,-0.045234701,-0.325402959,-0.108489381
2/28/2014,DXCM,-0.082926829,0.174763033,-0.049924357,0.173036093,-0.095248869,0.124031008,0.144827586,0.069762923,0.085921889,0.016058883,0.026341785,0.083894771,-2.885155538,3283.749,35,-1.435709,,,-0.94004236,-1.191291431,-1.442577769,-1.801505012
2/28/2014,EAT,-0.046363636,-0.063107722,0.01037851,-0.020140987,-0.078314491,0.090544157,0.038650307,0.056113408,0.050149142,0.04189597,-0.004428676,0.017627838,2.755425379,3692.752,25,-1.334077,-0.21079,,0.897690105,0.6642266,1.272317767,0.991495935
2/28/2014,EBAY,-0.060064659,-0.06173063,-0.02122323,-0.013207175,0.0553336,0.050539466,0.02036036,-0.072929543,0.045333333,0.022594752,-0.055597658,0.092641158,-0.163121126,76086.87,45,0.106367,-0.253807,,-0.254486288,-0.23587205,-0.208463925,-0.118420476
2/28/2014,ECL,0.002227378,-0.031021391,0.043482416,0.019690448,-0.02523801,0.057956325,8.71E-05,-0.031350692,-0.020498067,-0.040660854,-0.007175901,0.113424166,-0.061637446,32407.69,15,-0.603938,-0.985213,,-0.062327256,-0.168016414,-0.523425005,-0.428106376
2/28/2014,ED,-0.042818912,0.081640261,-0.052042047,0.049627341,-0.028576377,0.032091282,-0.021247193,0.118249206,-0.003314394,0.045288995,0.049536634,-0.079505598,-0.420073921,16417.18,55,0.888466,0.407818,,-0.468530928,-0.313049383,-0.006127931,0.114034047
2/28/2014,EEP,-0.003997093,0.09303174,0.034712951,0.191290323,-0.067154075,0.054281568,0.06965859,-0.071557272,0.039645135,0.064,-0.013534641,0.009844077,-1.156280744,8965.384,10,0.148405,-1.54548,,-0.893248434,-0.867277578,-1.350880691,-0.927409308
2/28/2014,EFX,-0.028975164,0.040864325,-0.000282446,0.024721006,0.048938517,0.035090025,-0.051041138,0.013379716,0.050303671,0.016593338,0.044392808,0.105493373,0.078596985,8550.173,20,-0.364799,-0.557466,,-0.127127468,-0.190967331,-0.239434618,-0.191267867
2/28/2014,EGN,0.004599702,-0.035886648,0.095879861,0.040993207,-0.081570657,-0.014087958,-0.102385686,-0.062846069,-0.117872969,0.067649029,-0.00533309,0.019533205,-0.510517883,5846.815,10,0.073754,-0.998146,,-0.029796656,-0.016889778,-0.754332024,-0.486357086
2/28/2014,EIX,0.080962383,-0.000883236,-0.025106082,0.053862895,-0.056960936,0.07919708,-0.054447075,0.119098712,0.015659955,0.030207678,0.040775551,-0.057227223,-0.378590376,17062.73,55,-0.036739,1.169967,,0.034175921,0.027746576,0.395688357,0.094011806
2/28/2014,EL,-0.028471819,0.085077751,0.055808185,-0.030801357,-0.01077296,0.045875306,-0.027463231,0.006156317,-0.013833466,0.027785271,-0.07362175,0.174575998,0.858336948,26658.37,30,-0.693276,-0.80811,,0.16906371,0.047740468,0.025113323,0.053821981
2/28/2014,ELS,0.009937888,0.0300123,0.044662049,0.009602195,0.002943841,0.031609844,-0.072882469,0.15911237,0.010386965,0.039105019,0.061686954,-0.015712727,-0.060149734,3353.793,40,-1.195159,-0.879869,,-0.198573652,-0.407726413,-0.470009121,-0.548831652
2/28/2014,EMC,0.039438756,-0.058737687,0.029457364,-0.008283133,0.112376614,0.007849829,-0.009143244,-0.018113465,0.056387052,-0.020098847,-0.128110296,0.11608223,-0.156346609,53415.95,45,0.698025,0.399266,,-0.205442758,-0.083288358,0.121459635,0.196149451
2/28/2014,EME,0.000213767,-0.01709767,-0.03196347,0.000224618,-0.080844375,0.055460542,-0.075,0.104354354,-0.017675051,0.026297578,-0.091010736,0.090931319,-0.420374018,3130.74,20,0.763492,-0.426147,,-0.401281119,-0.267669933,-0.423260463,-0.125850612
2/28/2014,EMN,-0.01395402,0.011135599,0.012504302,-0.010310446,-0.098111048,0.046839299,-0.019158482,-0.001359871,0.026491706,-0.085142306,-0.065516144,0.050359858,1.225137813,13330.21,15,-0.375156,0.830776,,0.603349705,0.537697462,1.027956901,0.726473985
2/28/2014,EMR,0.023597916,0.020658683,-0.021267234,-0.005544733,-0.040837854,0.00581304,-0.022492971,0.023649728,-0.004839213,-0.031686275,-0.077595738,0.025515879,0.228383423,45876.86,20,-0.567219,0.246297,,0.014737007,-0.084526401,0.237339976,0.033960975
2/28/2014,ENDP,-0.139939865,-0.083102695,0.121455239,-0.008074798,-0.041988003,-0.050238521,0.07267305,-0.020778461,0.093395099,-0.014350144,0.103854687,0.075241804,-2.885155538,9170.449,35,-1.240147,-1.56595,,-0.965595096,-1.182620798,-2.225552145,-2.144101675
2/28/2014,ENR,0.034929114,0.108695652,0.038588952,0.051982759,-0.059575514,0.058905542,0.013907176,-0.004545086,0.060089686,-0.011229042,0.13264709,0.091122504,0.057015581,6097.999,30,0.593054,1.279569,,0.225369602,0.329154058,0.66829213,0.496663469
2/28/2014,ENS,-0.024634009,-0.024678886,0.021604025,-0.003621089,-0.077918302,0.013558253,-0.08788303,0.070941337,-0.032961783,0.016301663,-0.054114658,0.118533396,-0.065762176,3350.382,20,0.264561,0.312156,,0.186446785,0.232744918,0.123196683,0.111297987
2/28/2014,EOG,0.035635097,-0.000866595,0.079591837,0.104536862,-0.06349478,0.004020468,-0.098835093,-0.040092911,-0.087638085,0.061692804,-0.031110731,0.007749638,-0.004989453,51734.31,10,-0.662539,-0.261983,,0.341544695,0.225600291,-0.133486434,-0.233625443
2/28/2014,EPB,0.011314476,0.071076012,0.051920123,0.058119159,-0.080044162,0.246924693,-0.033686237,0.012201195,,,,,0.32510387,6679.413,10,-0.692482,0.424965,,-0.352461343,-0.473645658,0.375034642,0.095672839
2/28/2014,EPD,0.033527045,0.054354095,0.023109531,0.046377974,-0.047132456,0.089276139,-0.008122077,-0.084367246,0.011924119,-0.032672737,-0.03628263,-0.031940466,0.185112069,63004.57,10,-0.877234,-0.324258,,-0.045908141,-0.199424062,-0.069572877,-0.207816879
2/28/2014,EPR,0.002440856,0.004120622,0.005782503,0.036164688,-0.035260426,0.055844156,-0.109471095,0.106945541,-0.001960784,0.029290945,0.134158281,-0.057624734,-0.128724965,2818.904,40,-0.403114,0.039895,,-0.062481618,-0.133026506,-0.044414923,-0.155167114
2/28/2014,EQIX,-0.026953043,0.016067951,0.058250359,0.057056604,0.021086201,0.017434272,-0.026482177,-0.016848645,0.087458114,-0.001936875,-0.043533093,0.033731194,-0.729128568,9384.745,45,-0.167717,-1.04629,,-0.74524826,-0.774598733,-0.887710384,-0.66806658
2/28/2014,EQR,-0.008209338,0.025004311,0.039703903,0.019417476,0.026190476,0.028151586,-0.073567023,0.129587528,0.01840138,0.014116319,0.080316513,-0.007473179,0.33548593,21112.3,40,-0.377204,,,0.093405294,0.027394662,0.167742965,0.073442062
2/28/2014,EQT,-0.052008994,0.123955863,-0.019359574,0.000187126,-0.122357343,0.055851631,-0.075913588,0.027310465,-0.032539345,-0.167949,-0.016644582,0.072531153,-0.329527799,15434.85,10,-0.803602,-1.19353,,0.063680096,-0.076950212,-0.761529239,-0.664047009
2/28/2014,EQY,-0.037068966,0.008504924,0.019085664,0.027439024,-0.015684612,0.016365202,-0.083474576,0.109570042,0.009583333,0.046636401,0.074132776,-0.016885211,-0.62592093,2769.999,40,-0.3317,-1.27528,,-0.466890892,-0.524938323,-0.95059922,-0.714704745
2/28/2014,ERIE,-0.038853679,0.02709289,0.056943475,-0.006206259,-0.027106032,0.044933078,-0.009149131,0.1195093,0.027807235,0.040582369,-0.038061685,0.00288471,0.53025491,3810.674,40,-1.296218,-0.422593,,0.084317918,-0.142520262,0.053830729,-0.164575451
2/28/2014,ESL,-0.010770659,0.023277642,0.022289488,0.032929565,-0.057070883,0.079963151,-0.050840229,0.052484947,0.014687046,-0.077000757,0.021973012,0.051387278,-0.378686152,3412.376,20,1.229111,0.19704,,0.413544458,0.628638941,-0.090822833,0.167194878
2/28/2014,ESRX,-0.002921259,-0.11333067,0.073445479,-0.029942633,0.004615607,0.061450108,-0.044636819,0.087639813,0.082400417,0.018280217,-0.046769812,0.050551357,-0.461595777,58442.97,35,0.737988,-0.179642,,-0.228397407,-0.099249429,-0.32061891,-0.091211288
2/28/2014,ESS,0.016741405,0.018876801,0.044441879,0.021828028,0.025201449,0.020467374,-0.075988628,0.128727273,0.00322165,0.020700558,0.094143309,-0.016014184,-0.432537501,6456.971,40,-1.002916,-1.12888,,-0.371712921,-0.54722326,-0.780706837,-0.74921685
2/28/2014,ETE,0.071019473,-0.00342246,0.093796952,0.156593407,-0.07719715,0.115094687,0.017147568,-0.053979575,0.017649075,-0.033844081,0.035552886,0.083112232,-0.206111539,24506.13,10,-1.640564,-0.675908,,0.065915844,-0.221182909,-0.441009879,-0.682173899
2/28/2014,ETFC,0.024477081,-0.024761077,-0.092650334,0.043691704,-0.011288805,0.058991437,0.014824798,-0.012837539,0.022869955,0.063349408,-0.049680478,0.129501085,-0.870110048,6477.458,40,0.397147,-0.585257,,-0.426112194,-0.356611515,-0.727683557,-0.482082607
2/28/2014,ETN,0.005487887,-0.033013845,0.014454846,0.047360565,-0.119979269,0.027826855,-0.092250394,0.079217295,-0.008188332,0.001916556,-0.071659098,0.125535021,-0.237589741,35509.66,20,0.78911,0.24577,,-0.104088714,0.034005516,0.004090181,0.139925126
2/28/2014,ETP,-0.031334414,0.026027143,0.020474724,0.029296875,-0.038468173,0.030678149,0.11383812,0.006876074,0.011485333,-0.002608562,-0.055385328,-0.015408287,-1.029269711,21119.13,10,0.586287,-1.26339,,-0.550219727,-0.447619497,-1.146332154,-0.683911748
2/28/2014,ETR,0.04747728,0.084517577,0.040275862,0.08843808,-0.112803021,0.062886173,-0.001033458,0.08651235,-0.001428231,0.042669845,0.00034294,-0.082045933,-0.4996761,11395.94,55,1.455691,1.134653,,-0.322205009,-0.067459102,0.317488351,0.397747874
2/28/2014,EV,0.00845666,-0.054769392,0.02994178,0.017227456,-0.070388992,0.114716766,-0.036516854,-0.023853697,0.134672821,-0.020579086,-0.010564441,0.045962781,0.874197365,4644.326,40,-1.419475,-0.079114,,0.267231625,0.018823567,0.397541578,0.062451477
2/28/2014,EW,0.063216743,0.098422543,-0.003314103,0.057142857,0.051374651,0.099833795,0.029115454,0.183749388,0.072444592,-0.017735965,-0.015936568,0.061188672,0.655752691,7481.101,35,-0.322603,0.082591,,-0.046638314,-0.103093906,0.369171736,0.267873195
2/28/2014,EWBC,0.022695433,-0.054520548,-0.029846421,0.045101553,-0.026579023,0.022900763,-0.024110218,0.081176471,0.000272035,0.052760403,-0.060146151,0.10419951,-0.183917172,5116.789,40,-0.422072,0.093215,,-0.068266215,-0.142128791,-0.045351262,-0.174172889
2/28/2014,EXC,0.103584347,0.043802145,0.051384528,-0.009503122,-0.148026316,0.075289575,0.020047876,0.073335289,-0.011478546,0.025158972,-0.028046537,-0.050413266,-0.489753763,26074.14,55,1.603127,0.818035,,-0.339276262,-0.058728988,0.164140757,0.360413757
2/28/2014,EXH,0.071027581,-0.019598906,-0.029753603,0.077862961,-0.060902423,0.103668639,-0.049753378,,,,,,-0.481695854,2701.93,10,0.559006,-0.78094,,-0.142937852,-0.045111806,-0.631317981,-0.296331461
2/28/2014,EXP,0.002941177,-0.060117302,0.043681747,0.084051972,-0.036699194,0.122109668,-0.000785006,-0.141412158,-0.057646117,-0.077193834,-0.063264434,0.102217867,-0.046236752,4417.642,15,-0.776131,-1.29202,,-0.125922999,-0.261745888,-0.669129924,-0.540156849
2/28/2014,EXPD,0.003037206,0.040625789,0.103540252,-0.02966381,-0.022192029,-0.043538675,-0.017433414,0.051256777,0.097515237,-0.04720205,-0.020849215,0.105770907,0.099763362,8006.662,20,-0.415135,-0.414008,,-0.318804496,-0.391453073,-0.157122517,-0.157404099
2/28/2014,EXPE,-0.076785942,-0.020827586,0.032539794,0.074488404,0.008379888,0.081591539,0.020023283,-0.030244236,0.02518536,-0.020089542,0.006677568,0.067729523,-0.310608953,10166.37,25,-0.405174,-1.19202,,-0.293966933,-0.364872385,-0.75131695,-0.554604216
2/28/2014,EXR,-0.012016293,0.07874665,0.00038219,0.017191977,-0.028544601,0.018751208,-0.021442125,0.127787473,0.019085282,-0.010629323,0.125511238,-0.00333361,-0.306407603,5682.64,40,-0.942216,-0.732485,,-0.25747367,-0.422361406,-0.519446119,-0.571878868
2/28/2014,F,0.013645224,0.03525641,0.017956656,0.048661801,-0.012761021,0.022914219,-0.150488225,-0.047329277,0.116394606,-0.014621742,-0.041280329,0.110807876,1.176030541,60695.43,25,0.771109,3,,0.824353477,0.959297546,2.088015271,1.530792513
2/28/2014,FAF,-0.014476615,0.001883239,0.053383459,-0.008208423,-0.023389709,0.04458364,-0.043386243,0.1179941,0.055738786,0.059044049,0.003540832,0.029688793,-0.487180595,2859.513,40,0.723311,0.306242,,-0.139176058,-0.012596561,-0.090469497,0.013797956
2/28/2014,FAST,0.044712863,0.015821501,-0.026557508,0.015179487,-0.103758335,0.02085447,-0.008392226,-0.019153675,0.026339691,0.052212389,-0.060647831,-0.064190239,0.73639563,14004.75,20,-1.173857,-1.01433,,-0.319784578,-0.525209541,-0.138966871,-0.178848762
2/28/2014,FBHS,-0.099700471,-0.052994297,0.003262233,-0.001250625,-0.053593789,0.143424186,-0.048599861,0.052055461,0.038612717,0.00779163,-0.010602528,0.037187068,-0.399380036,7743.13,20,0.008116,-1.05159,,-0.464511948,-0.463091591,-0.725486354,-0.460559104
2/28/2014,FCE/A,-0.019507187,-0.009947644,0.006345849,0.04414083,-0.035228988,0.085028691,-0.059615385,0.06799591,0.033508856,-0.013432145,0.150231008,0.030615185,,3892.035,40,-0.640237,,,-0.024099553,-0.13614108,0,-0.160059324
2/28/2014,FCX,0.013795218,0.039310553,-0.009310445,0.07195301,0.019726027,-0.022837184,-0.102282101,-0.127105666,-0.057894737,-0.129981378,-0.270510711,0.286730918,-0.100324348,33873.19,15,0.929056,1.473871,,0.125573183,0.28815791,0.686773244,0.550569431
2/28/2014,FDML,-0.006900212,-0.079636558,0.219409283,,,,,,,,,,-0.746106365,2826.551,25,1.256728,0.551465,,-0.227487063,-0.007559603,-0.09732086,0.078995065
2/28/2014,FDO,-0.114351145,0.012756421,-0.002553191,0.128668942,0.130178409,0.067959866,-0.032443943,0.013593993,0.009707498,0.002024035,-0.039262719,0.034691196,0.966575991,7451.487,25,-0.426879,0.449243,,0.292447385,0.217743635,0.707909716,0.488879213
2/28/2014,FDS,0.023933897,-0.012151006,0.00600939,0.122643271,-0.00124709,0.060517772,-0.046075353,0.081543652,0.042757152,0.026922516,0.020177667,0.085981772,1.283267134,4504.541,45,-0.964155,0.094217,,0.319950504,0.151223313,0.688742118,0.424148999
2/28/2014,FDX,-0.005775144,0.027836451,0.058055046,0.050083241,-0.029726516,0.006808279,0.091763592,0.036853515,0.064396655,-0.025367606,-0.026200122,0.046537607,-0.344283606,41629.38,20,0.290037,-0.122154,,0.409874049,0.460630528,-0.233218686,-0.130170988
2/28/2014,FE,0.105588044,-0.008228034,0.002074074,0.026611473,-0.10109447,0.097084268,-0.019567757,0.112302651,-0.012319229,0.057212581,0.034368709,-0.124863504,-0.788273108,12888.64,55,2.241519,3,,-0.515687508,-0.12342173,1.105863446,0.91624313
2/28/2014,FEIC,0.003604481,-0.228111046,0.049421529,0.087237867,-0.155736801,0.097127937,-0.102570205,0.117475471,0.016136687,0.054997665,-0.087427749,-0.039285357,-0.144049039,4334.871,45,-0.233165,-0.546154,,0.145191638,0.104387788,-0.345101292,-0.26685412
2/28/2014,FFIV,-0.050827844,-0.013692207,0.032138443,0.026623676,0.010319454,0.103028688,-0.043884371,0.03570827,0.050496016,0.009869185,-0.14444487,0.058188497,0.257805645,8475.313,45,-0.666654,-0.469097,,0.407394256,0.29072982,-0.105645728,-0.155034932
2/28/2014,FHN,0.03091061,-0.068881686,-0.002610966,0.034904014,-0.006745363,0.032258065,0.009868421,0.04723127,-0.00777605,0.064263323,-0.043443764,0.100075121,-0.913055765,2829.303,40,0.377804,-1.49626,,-0.605252868,-0.539137222,-1.204658792,-0.736142414
2/28/2014,FIG,-0.14844649,-0.033783784,-0.006993007,0.047887324,-0.02688172,0.03038674,-0.077747989,0.093023256,0.027925532,0.037516171,-0.109724333,0.126051445,0.780975915,3734.324,40,-1.292419,0.604335,,0.355690016,0.129516709,0.692655657,0.218467083
2/28/2014,FII,0.11459854,-0.065487885,-0.009460406,0.093738946,-0.087322122,0.087526577,-0.043336592,0.065054496,0.005436521,0.047391858,-0.040085423,0.049735502,0.895491443,2869.752,40,-1.281837,-0.091307,,0.273919062,0.04959759,0.402091981,0.104459606
2/28/2014,FIS,-0.038841935,-0.000374181,0.013475576,0.01089566,0.030325174,0.006205674,-0.007929515,0.037122558,0.047953417,0.016505965,0.003698549,0.082651905,-0.506214372,16164.09,45,0.635097,-0.063799,,-0.174965435,-0.063823528,-0.285006509,-0.110282695
2/28/2014,FISV,-0.023428079,0.072146763,-0.011023363,0.003493595,0.022380637,0.045402951,0.00255933,0.074959387,0.028929188,-0.007273745,0.021981119,0.076382187,0.199325148,14772.94,45,-0.280147,0.003042,,0.122229308,0.073203563,0.101183365,0.03038619
2/28/2014,FITB,0.058077898,-0.102156393,0.003881611,0.031899468,-0.040749415,-0.003662109,-0.018867925,-0.001498501,0.006503252,0.012673956,-0.150917353,0.119069939,-0.127594815,18555.86,40,0.331985,1.385702,,0.175763485,0.233860788,0.629053558,0.365624222
2/28/2014,FL,0.126348598,-0.009578544,0.035460993,0.052718971,-0.062894322,0.180517568,-0.008198182,0.006469003,0.022853062,-0.019375109,-0.048926928,0.055429323,0.123988169,6120.486,25,0.649385,1.021349,,0.162836482,0.276478903,0.572668832,0.479677774
2/28/2014,FLIR,0.054481547,-0.054444444,0.025558167,-0.005156116,-0.041750648,0.015324519,-0.072506659,0.069878749,-0.053683269,0.018279231,-0.065305852,0.07250575,-0.278996665,4836.102,45,0.242254,-0.106061,,-0.250577186,-0.208182798,-0.192528753,-0.105450132
2/28/2014,FLO,0.042780749,-0.043356643,0.016081871,0.011031175,-0.094402277,0.025667889,-0.062308478,0.034858388,0.02631579,-0.015897436,0.019283643,0.106335715,0.541460639,4291.019,30,-0.189726,-0.717317,,0.014464487,-0.018737635,-0.08792834,0.043969387
2/28/2014,FLR,0.000514867,-0.026116043,-0.008190225,0.02424081,-0.052405722,0.01399753,-0.096088781,-0.006737536,-0.065571299,-0.021939022,-0.1161138,0.08621662,0.218767567,12457.4,20,-0.192323,0.13121,,0.156243593,0.122587065,0.174988649,0.094105461
2/28/2014,FLS,-0.035340475,-0.067526168,0.009445585,0.008272308,-0.004169469,0.024986494,-0.070760311,-0.035876347,-0.134137373,0.016307117,-0.089253166,0.140208668,,11173.44,20,-0.939727,,,0.25383205,0.089379801,0,-0.234931784
2/28/2014,FLT,-0.114138382,-0.008427454,0.1075966,0.042639032,0.007511381,0.082084494,-0.0109263,0.059386434,0.008833688,-0.020936204,-0.055208123,0.09202847,0.70129073,10686.52,45,-0.964022,-0.693956,,0.542620228,0.373916349,0.003667593,-0.063849062
2/28/2014,FMC,-0.008033169,0.005747126,-0.005714286,-0.070141066,-0.083860093,0.014106102,-0.13531902,0.002797692,-0.051438535,0.048345588,0.008240296,0.102783216,0.268519727,10256.12,15,-0.909778,-0.361971,,0.082311514,-0.076899717,-0.046725663,-0.183677516
2/28/2014,FMCC,-0.164502165,0.012953368,0.135549872,-0.130630631,0.080310881,-0.083932854,-0.308900524,-0.21969697,0.160194175,-0.138075314,0.04368932,0.255813954,,14941.21,40,,,,-0.022796905,-0.022796905,0,0
2/28/2014,FMER,0.003371869,-0.069131061,-0.037132543,0.057846813,-0.108860759,-0.020738636,0.021177836,0.042613636,-0.02506812,0.055897149,-0.132609946,0.117426899,-0.448436228,3426.406,40,0.420137,0.463694,,-0.099592322,-0.02606834,0.007629065,-0.003260264
2/28/2014,FNFG,0.041896362,-0.056084656,-0.034753363,0.015098722,-0.016018307,0.011627907,-0.042528736,0.090787717,0.031823745,-0.036775264,0.101353175,-0.002251937,-0.616918036,3209.846,40,2.534286,0.888869,,-0.085293443,0.358206554,0.13597532,0.547329575
2/28/2014,FNGN,-0.101397983,,,,,,,,,,,,-0.328889296,2882.263,40,-1.539703,-1.44849,,-0.383096614,-0.652544725,-0.888687831,-0.911492112
2/28/2014,FNMA,-0.1875,0,0.135897436,-0.11738149,0.071611253,-0.071599045,-0.30848329,-0.197026022,0.134259259,-0.16122449,0.094890511,0.257777778,,27655.66,40,,,,-0.022758793,-0.022758793,0,0
2/28/2014,FOSL,0.014446088,-0.085099082,-0.017721519,-0.002290951,-0.062380406,0.033571429,-0.072958831,0.082641108,0.098957309,-0.00877193,-0.11685028,-0.120552147,1.114970492,6206.552,25,-0.618727,0.442844,,0.397483868,0.289206556,0.778907106,0.513514303
2/28/2014,FRC,0.038868578,-0.059825894,0.001970055,0.081203303,-0.15039098,0.046660959,0.009815951,0.031389226,0.011780876,0.011449641,-0.020368838,0.119402364,-0.109978515,6880.539,40,-0.444161,0.131172,,-0.033903249,-0.111631445,0.010596873,-0.133236472
2/28/2014,FRT,0.030635163,0.02458159,0.016845329,0.011713521,0.009758518,0.021949222,-0.050649142,0.112611852,0.006525038,0.006030454,0.077251529,-0.01210232,-0.21984574,7437.98,40,-1.292271,-1.13376,,-0.298220823,-0.524368308,-0.676801285,-0.716429914
2/28/2014,FSL,0.072967033,-0.099959033,0.010013655,0.059035602,-0.148085106,0.051448551,-0.072209026,0.01843318,0.090497738,0.163208852,0.271898534,0.125272671,,6672.983,45,,,,-0.129849088,-0.129849088,0,0
2/28/2014,FSLR,0.222884177,-0.032956011,-0.084605127,0.150210424,-0.111877287,0.104103946,-0.05553961,-0.10499924,-0.17147708,-0.086168033,-0.051014688,0.411743856,-0.426490877,5679.195,45,2.754097,1.341126,,0.101480715,0.583447733,0.457317754,0.810560468
2/28/2014,FTI,0.04080414,0.084337349,0.023985891,0.051842921,-0.004421156,0.017105263,-0.121765847,0.031854171,-0.147573162,-0.019468286,-0.199829206,0.065368196,0.558866233,11857.24,10,-1.057608,-0.26726,,-0.130796227,-0.315877709,0.145802953,-0.051784082
2/28/2014,FTNT,-0.04838013,-0.002269632,0.022292994,0.118380062,-0.023079984,0.051323829,-0.021115847,0.031070651,0.057965451,0.112481858,-0.024951076,0.124268272,-0.466959203,3784.103,45,-0.741247,-1.3087,,-0.591859732,-0.72157787,-0.88782726,-0.745965056
2/28/2014,FTR,0.169057377,0.042944785,-0.026890756,0.008635579,0.121575343,0.036641221,-0.041237113,0.004608295,0.077981651,-0.053900709,0.006742554,0.188378331,-0.803967514,4877.374,50,0.858803,0.050178,,-0.35716864,-0.206878068,-0.376894727,-0.174738425
2/28/2014,FUN,-0.042669173,0.018653053,0.002891288,0.016721122,-0.020793951,-0.044594595,-0.044857547,0.002095118,0.135688225,0.029638719,0.040604986,-0.016897594,2.755425379,2964.561,25,-1.264916,-0.36374,,0.858623547,0.637263266,1.1958427,0.970548722
2/28/2014,GAS,0.040816327,0.102941177,-0.011481481,0.030910453,-0.061602762,0.032339272,-0.036953667,0.050058434,-0.029679095,0.042056968,0.034305159,-0.120717697,-0.415412849,5593.145,55,0.277648,-0.060622,,0.019883031,0.068471384,-0.238017217,-0.153449889
